latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.100006,3.699997,4.0,0,GMT,GMT

time,temperature_2m (°C),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),cloudcover (%),windspeed_10m (km/h),windgusts_10m (km/h)
2023-04-10T01:00,10.2,0.00,0.00,0.00,0.00,75,14.2,24.8
2023-04-10T02:00,9.8,0.00,0.00,0.00,0.00,62,15.1,27.0
2023-04-10T03:00,9.4,0.00,0.00,0.00,0.00,48,14.4,26.6
2023-04-10T04:00,9.0,0.00,0.00,0.00,0.00,49,15.3,27.4
2023-04-10T05:00,8.9,0.00,0.00,0.00,0.00,80,15.7,29.5
2023-04-10T06:00,9.0,0.00,0.00,0.00,0.00,90,16.5,29.2
2023-04-10T07:00,9.7,0.00,0.00,0.00,0.00,89,17.8,33.1
2023-04-10T08:00,10.9,0.00,0.00,0.00,0.00,79,18.4,33.8
2023-04-10T09:00,12.6,0.00,0.00,0.00,0.00,81,21.0,40.0
2023-04-10T10:00,14.4,0.00,0.00,0.00,0.00,88,23.3,45.7
2023-04-10T11:00,15.1,0.00,0.00,0.00,0.00,90,25.3,46.8
2023-04-10T12:00,14.8,0.00,0.00,0.00,0.00,90,22.5,40.7
2023-04-10T13:00,14.5,0.10,0.10,0.00,0.00,98,23.7,42.5
2023-04-10T14:00,13.9,0.20,0.20,0.00,0.00,100,23.8,45.0
2023-04-10T15:00,12.5,0.90,0.90,0.00,0.00,100,22.2,43.6
2023-04-10T16:00,12.0,1.10,1.10,0.00,0.00,100,20.5,42.5
2023-04-10T17:00,11.8,0.30,0.30,0.00,0.00,62,19.8,44.3
2023-04-10T18:00,11.5,0.00,0.00,0.00,0.00,47,20.7,43.9
2023-04-10T19:00,10.7,0.00,0.00,0.00,0.00,10,21.1,38.5
2023-04-10T20:00,10.2,0.00,0.00,0.00,0.00,15,21.3,39.6
2023-04-10T21:00,9.5,0.00,0.00,0.00,0.00,18,22.1,41.4
2023-04-10T22:00,9.1,0.00,0.00,0.00,0.00,70,25.1,43.6
2023-04-10T23:00,8.7,0.00,0.00,0.00,0.00,45,23.8,40.7
2023-04-11T00:00,8.5,0.00,0.00,0.00,0.00,16,21.3,40.7
2023-04-11T01:00,8.2,0.00,0.00,0.00,0.00,14,20.9,41.0
2023-04-11T02:00,7.8,0.00,0.00,0.00,0.00,3,20.9,40.0
2023-04-11T03:00,7.4,0.00,0.00,0.00,0.00,1,20.3,38.9
2023-04-11T04:00,7.1,0.00,0.00,0.00,0.00,2,19.0,37.1
2023-04-11T05:00,6.7,0.00,0.00,0.00,0.00,3,18.3,35.3
2023-04-11T06:00,6.8,0.00,0.00,0.00,0.00,1,19.0,34.2
2023-04-11T07:00,8.1,0.00,0.00,0.00,0.00,4,17.7,34.6
2023-04-11T08:00,9.3,0.00,0.00,0.00,0.00,12,22.0,44.3
2023-04-11T09:00,10.2,0.00,0.00,0.00,0.00,14,21.6,43.9
2023-04-11T10:00,11.0,0.00,0.00,0.00,0.00,15,17.6,42.1
2023-04-11T11:00,11.8,0.00,0.00,0.00,0.00,15,18.0,42.5
2023-04-11T12:00,12.5,0.10,0.10,0.00,0.00,61,17.8,44.6
2023-04-11T13:00,12.6,0.20,0.20,0.00,0.00,68,17.2,42.5
2023-04-11T14:00,13.1,0.20,0.20,0.00,0.00,58,19.3,40.3
2023-04-11T15:00,13.0,0.00,0.00,0.00,0.00,100,19.5,39.6
2023-04-11T16:00,12.4,0.00,0.00,0.00,0.00,100,20.4,35.6
2023-04-11T17:00,11.6,0.00,0.00,0.00,0.00,100,17.5,33.8
2023-04-11T18:00,10.5,0.00,0.00,0.00,0.00,100,15.9,30.2
2023-04-11T19:00,9.5,0.20,0.20,0.00,0.00,90,16.2,29.9
2023-04-11T20:00,9.2,0.40,0.40,0.00,0.00,93,18.7,34.6
2023-04-11T21:00,8.8,0.60,0.60,0.00,0.00,100,20.9,40.0
2023-04-11T22:00,8.7,0.60,0.60,0.00,0.00,100,25.2,43.2
2023-04-11T23:00,8.6,0.50,0.50,0.00,0.00,100,26.0,46.1
2023-04-12T00:00,8.8,0.60,0.60,0.00,0.00,100,25.7,47.5
2023-04-12T01:00,8.9,0.70,0.70,0.00,0.00,100,26.4,49.0
2023-04-12T02:00,9.1,0.70,0.70,0.00,0.00,100,26.0,49.3
2023-04-12T03:00,9.2,0.50,0.50,0.00,0.00,100,22.8,45.4
2023-04-12T04:00,9.1,1.20,1.20,0.00,0.00,100,19.6,40.3
2023-04-12T05:00,8.8,0.70,0.70,0.00,0.00,97,15.6,28.8
2023-04-12T06:00,8.3,0.10,0.10,0.00,0.00,72,12.6,22.7
2023-04-12T07:00,8.6,0.10,0.10,0.00,0.00,82,14.8,26.3
2023-04-12T08:00,9.1,0.10,0.10,0.00,0.00,78,15.9,28.8
2023-04-12T09:00,9.3,0.10,0.10,0.00,0.00,73,15.6,32.4
2023-04-12T10:00,9.8,0.00,0.00,0.00,0.00,71,19.2,36.7
2023-04-12T11:00,10.3,0.10,0.10,0.00,0.00,57,18.0,44.6
2023-04-12T12:00,9.6,1.50,1.50,0.00,0.00,41,18.6,50.4
2023-04-12T13:00,10.6,0.10,0.10,0.00,0.00,46,19.9,56.9
2023-04-12T14:00,11.1,0.00,0.00,0.00,0.00,34,21.9,59.4
2023-04-12T15:00,9.6,0.30,0.30,0.00,0.00,36,23.2,50.8
2023-04-12T16:00,10.0,0.00,0.00,0.00,0.00,66,24.8,45.0
2023-04-12T17:00,10.0,0.00,0.00,0.00,0.00,71,21.8,44.3
2023-04-12T18:00,9.3,0.00,0.00,0.00,0.00,23,22.8,49.7
2023-04-12T19:00,8.6,0.00,0.00,0.00,0.00,66,25.1,46.4
2023-04-12T20:00,8.2,0.20,0.20,0.00,0.00,88,28.1,64.4
2023-04-12T21:00,7.5,0.30,0.30,0.00,0.00,100,31.8,60.8
2023-04-12T22:00,6.9,0.70,0.70,0.00,0.00,100,32.0,71.6
2023-04-12T23:00,6.5,0.80,0.80,0.00,0.00,100,30.1,62.3
2023-04-13T00:00,6.8,0.40,0.40,0.00,0.00,100,28.3,54.4
2023-04-13T01:00,6.8,0.10,0.10,0.00,0.00,61,24.5,48.6
2023-04-13T02:00,6.5,0.00,0.00,0.00,0.00,62,20.7,43.6
2023-04-13T03:00,6.2,0.00,0.00,0.00,0.00,68,20.6,40.3
2023-04-13T04:00,6.1,0.00,0.00,0.00,0.00,100,22.4,42.8
2023-04-13T05:00,6.4,0.40,0.40,0.00,0.00,88,23.5,41.4
2023-04-13T06:00,6.7,0.00,0.00,0.00,0.00,62,22.4,40.7
2023-04-13T07:00,7.5,0.00,0.00,0.00,0.00,37,20.6,38.9
2023-04-13T08:00,8.4,0.10,0.10,0.00,0.00,18,24.8,52.6
2023-04-13T09:00,9.4,0.10,0.10,0.00,0.00,45,26.2,50.8
2023-04-13T10:00,10.3,0.20,0.20,0.00,0.00,36,23.1,49.0
2023-04-13T11:00,10.9,0.20,0.20,0.00,0.00,28,23.3,52.2
2023-04-13T12:00,11.8,0.00,0.00,0.00,0.00,19,21.7,46.4
2023-04-13T13:00,12.5,0.00,0.00,0.00,0.00,49,21.5,46.1
2023-04-13T14:00,12.8,0.00,0.00,0.00,0.00,50,22.7,42.8
2023-04-13T15:00,12.1,0.00,0.00,0.00,0.00,27,20.3,38.9
2023-04-13T16:00,11.3,0.00,0.00,0.00,0.00,33,16.9,33.8
2023-04-13T17:00,10.5,0.00,0.00,0.00,0.00,88,16.9,26.6
2023-04-13T18:00,9.5,0.00,0.00,0.00,0.00,30,13.0,19.1
2023-04-13T19:00,8.1,0.00,0.00,0.00,0.00,15,9.7,18.0
2023-04-13T20:00,7.1,0.00,0.00,0.00,0.00,8,11.4,19.8
2023-04-13T21:00,6.4,0.00,0.00,0.00,0.00,15,12.7,22.0
2023-04-13T22:00,5.9,0.00,0.00,0.00,0.00,19,12.9,20.9
2023-04-13T23:00,5.3,0.00,0.00,0.00,0.00,13,10.2,18.7
2023-04-14T00:00,5.0,0.00,0.00,0.00,0.00,15,10.2,19.1
2023-04-14T01:00,4.5,0.00,0.00,0.00,0.00,13,10.1,20.9
2023-04-14T02:00,4.3,0.00,0.00,0.00,0.00,8,8.8,20.2
2023-04-14T03:00,4.0,0.00,0.00,0.00,0.00,8,8.4,19.1
2023-04-14T04:00,3.7,0.00,0.00,0.00,0.00,11,8.8,18.4
2023-04-14T05:00,3.5,0.00,0.00,0.00,0.00,18,9.5,19.1
2023-04-14T06:00,4.1,0.00,0.00,0.00,0.00,29,12.1,22.0
2023-04-14T07:00,5.6,0.00,0.00,0.00,0.00,51,12.3,24.8
2023-04-14T08:00,7.8,0.00,0.00,0.00,0.00,80,13.1,27.7
2023-04-14T09:00,9.7,0.00,0.00,0.00,0.00,15,14.7,31.7
2023-04-14T10:00,11.2,0.00,0.00,0.00,0.00,54,16.9,43.6
2023-04-14T11:00,11.9,0.00,0.00,0.00,0.00,62,17.4,44.6
2023-04-14T12:00,12.6,0.10,0.10,0.00,0.00,86,17.4,44.3
2023-04-14T13:00,13.1,0.00,0.00,0.00,0.00,79,17.7,43.2
2023-04-14T14:00,13.5,0.00,0.00,0.00,0.00,46,17.7,38.2
2023-04-14T15:00,13.2,0.00,0.00,0.00,0.00,28,17.7,34.9
2023-04-14T16:00,12.9,0.00,0.00,0.00,0.00,22,15.7,29.5
2023-04-14T17:00,12.7,0.00,0.00,0.00,0.00,31,10.4,18.4
2023-04-14T18:00,11.8,0.00,0.00,0.00,0.00,46,4.6,8.3
2023-04-14T19:00,10.6,0.00,0.00,0.00,0.00,44,7.0,9.4
2023-04-14T20:00,9.6,0.00,0.00,0.00,0.00,48,4.9,9.0
2023-04-14T21:00,9.0,0.00,0.00,0.00,0.00,66,6.6,12.2
2023-04-14T22:00,8.7,0.00,0.00,0.00,0.00,57,7.3,12.6
2023-04-14T23:00,8.4,0.00,0.00,0.00,0.00,54,7.9,9.7
2023-04-15T00:00,7.8,0.00,0.00,0.00,0.00,80,5.2,9.7
2023-04-15T01:00,7.3,0.00,0.00,0.00,0.00,89,2.6,8.6
2023-04-15T02:00,6.9,0.00,0.00,0.00,0.00,87,4.7,8.3
2023-04-15T03:00,6.7,0.00,0.00,0.00,0.00,92,5.8,7.6
2023-04-15T04:00,6.8,0.10,0.10,0.00,0.00,89,8.0,9.4
2023-04-15T05:00,6.6,0.10,0.10,0.00,0.00,100,8.3,11.9
2023-04-15T06:00,6.8,0.10,0.10,0.00,0.00,61,8.4,15.1
2023-04-15T07:00,7.7,0.00,0.00,0.00,0.00,60,9.8,19.8
2023-04-15T08:00,8.8,0.00,0.00,0.00,0.00,58,11.5,24.5
2023-04-15T09:00,10.4,0.00,0.00,0.00,0.00,0,14.0,29.9
2023-04-15T10:00,12.4,0.00,0.00,0.00,0.00,8,15.6,34.6
2023-04-15T11:00,13.6,0.00,0.00,0.00,0.00,7,17.7,38.5
2023-04-15T12:00,14.0,0.00,0.00,0.00,0.00,17,19.5,41.8
2023-04-15T13:00,14.0,0.00,0.00,0.00,0.00,11,21.7,43.2
2023-04-15T14:00,13.7,0.00,0.00,0.00,0.00,3,22.7,44.3
2023-04-15T15:00,13.1,0.00,0.00,0.00,0.00,3,23.4,43.9
2023-04-15T16:00,12.1,0.00,0.00,0.00,0.00,0,22.7,41.8
2023-04-15T17:00,10.9,0.00,0.00,0.00,0.00,0,21.8,37.8
2023-04-15T18:00,9.5,0.00,0.00,0.00,0.00,6,20.0,35.3
2023-04-15T19:00,8.0,0.00,0.00,0.00,0.00,19,17.7,33.1
2023-04-15T20:00,7.2,0.00,0.00,0.00,0.00,34,16.0,30.6
2023-04-15T21:00,6.9,0.00,0.00,0.00,0.00,66,15.1,28.4
2023-04-15T22:00,7.1,0.00,0.00,0.00,0.00,90,13.3,27.7
2023-04-15T23:00,7.2,0.00,0.00,0.00,0.00,90,13.2,25.9
2023-04-16T00:00,7.2,0.00,0.00,0.00,0.00,92,13.4,23.8
2023-04-16T01:00,7.2,0.00,0.00,0.00,0.00,92,14.0,23.0
2023-04-16T02:00,7.1,0.00,0.00,0.00,0.00,94,14.4,23.4
2023-04-16T03:00,7.1,0.00,0.00,0.00,0.00,100,15.2,24.5
2023-04-16T04:00,7.1,0.00,0.00,0.00,0.00,100,15.3,25.2
2023-04-16T05:00,7.1,0.00,0.00,0.00,0.00,100,15.5,25.9
2023-04-16T06:00,7.3,0.00,0.00,0.00,0.00,100,14.2,23.8
2023-04-16T07:00,7.9,0.00,0.00,0.00,0.00,100,19.8,38.9
2023-04-16T08:00,8.4,0.00,0.00,0.00,0.00,100,20.2,34.6
2023-04-16T09:00,9.1,0.00,0.00,0.00,0.00,100,17.7,34.6
2023-04-16T10:00,9.6,0.00,0.00,0.00,0.00,100,15.4,33.1
2023-04-16T11:00,10.1,0.00,0.00,0.00,0.00,100,14.9,32.8
2023-04-16T12:00,10.1,0.00,0.00,0.00,0.00,100,15.3,30.2
2023-04-16T13:00,10.6,0.00,0.00,0.00,0.00,100,16.0,31.3
2023-04-16T14:00,10.5,0.00,0.00,0.00,0.00,100,15.4,31.0
2023-04-16T15:00,10.6,0.00,0.00,0.00,0.00,100,14.6,29.2
2023-04-16T16:00,10.4,0.00,0.00,0.00,0.00,100,14.5,26.3
2023-04-16T17:00,10.1,0.00,0.00,0.00,0.00,100,12.6,23.4
2023-04-16T18:00,9.6,0.00,0.00,0.00,0.00,93,10.8,22.0
2023-04-16T19:00,8.7,0.00,0.00,0.00,0.00,90,10.1,17.3
2023-04-16T20:00,8.4,0.00,0.00,0.00,0.00,90,9.7,16.9
2023-04-16T21:00,8.0,0.00,0.00,0.00,0.00,92,9.0,14.4
2023-04-16T22:00,7.8,0.00,0.00,0.00,0.00,100,5.2,13.7
2023-04-16T23:00,7.8,0.00,0.00,0.00,0.00,86,5.2,13.7
2023-04-17T00:00,7.7,0.00,0.00,0.00,0.00,81,6.9,14.4
2023-04-17T01:00,7.7,0.00,0.00,0.00,0.00,64,7.9,15.8
2023-04-17T02:00,7.6,0.00,0.00,0.00,0.00,100,9.0,17.3
2023-04-17T03:00,7.6,0.00,0.00,0.00,0.00,100,10.1,18.0
2023-04-17T04:00,7.4,0.00,0.00,0.00,0.00,100,9.6,16.9
2023-04-17T05:00,7.3,0.00,0.00,0.00,0.00,100,9.9,16.2
2023-04-17T06:00,7.4,0.00,0.00,0.00,0.00,100,10.5,18.4
2023-04-17T07:00,7.9,0.00,0.00,0.00,0.00,100,15.2,28.1
2023-04-17T08:00,8.7,0.00,0.00,0.00,0.00,100,14.0,29.5
2023-04-17T09:00,9.6,0.00,0.00,0.00,0.00,94,14.2,29.9
2023-04-17T10:00,10.4,0.00,0.00,0.00,0.00,94,11.8,30.2
2023-04-17T11:00,11.3,0.00,0.00,0.00,0.00,96,14.8,32.4
2023-04-17T12:00,12.1,0.00,0.00,0.00,0.00,100,15.9,34.2
2023-04-17T13:00,12.7,0.00,0.00,0.00,0.00,100,18.8,34.6
2023-04-17T14:00,12.9,0.00,0.00,0.00,0.00,100,18.4,33.5
2023-04-17T15:00,13.3,0.00,0.00,0.00,0.00,100,16.4,33.1
2023-04-17T16:00,13.3,0.00,0.00,0.00,0.00,45,13.0,27.0
2023-04-17T17:00,13.1,0.00,0.00,0.00,0.00,57,12.6,24.8
2023-04-17T18:00,12.0,0.00,0.00,0.00,0.00,51,12.7,25.6
2023-04-17T19:00,10.5,0.00,0.00,0.00,0.00,21,15.3,27.0
2023-04-17T20:00,9.7,0.00,0.00,0.00,0.00,19,16.5,29.9
2023-04-17T21:00,9.2,0.00,0.00,0.00,0.00,25,15.8,28.4
2023-04-17T22:00,8.7,0.00,0.00,0.00,0.00,0,15.3,25.2
2023-04-17T23:00,8.1,0.00,0.00,0.00,0.00,2,14.3,23.0
2023-04-18T00:00,7.7,0.00,0.00,0.00,0.00,6,14.1,20.9
2023-04-18T01:00,7.2,0.00,0.00,0.00,0.00,7,13.1,19.8
2023-04-18T02:00,6.7,0.00,0.00,0.00,0.00,9,12.2,19.8
2023-04-18T03:00,6.4,0.00,0.00,0.00,0.00,4,12.2,20.5
2023-04-18T04:00,6.1,0.00,0.00,0.00,0.00,2,14.2,22.3
2023-04-18T05:00,5.7,0.00,0.00,0.00,0.00,0,15.3,24.8
2023-04-18T06:00,6.0,0.00,0.00,0.00,0.00,0,16.6,29.5
2023-04-18T07:00,7.0,0.00,0.00,0.00,0.00,8,18.4,36.4
2023-04-18T08:00,8.4,0.00,0.00,0.00,0.00,46,19.9,40.0
2023-04-18T09:00,10.2,0.00,0.00,0.00,0.00,100,21.4,44.3
2023-04-18T10:00,11.3,0.00,0.00,0.00,0.00,90,22.2,44.3
2023-04-18T11:00,12.0,0.10,0.10,0.00,0.00,90,22.7,45.0
2023-04-18T12:00,12.3,0.00,0.00,0.00,0.00,90,23.0,44.3
2023-04-18T13:00,12.5,0.00,0.00,0.00,0.00,90,22.4,43.6
2023-04-18T14:00,12.8,0.00,0.00,0.00,0.00,90,22.0,41.4
2023-04-18T15:00,12.8,0.00,0.00,0.00,0.00,90,22.1,39.6
2023-04-18T16:00,12.5,0.00,0.00,0.00,0.00,84,20.4,32.4
2023-04-18T17:00,12.1,0.00,0.00,0.00,0.00,64,19.2,34.9
2023-04-18T18:00,11.7,0.00,0.00,0.00,0.00,75,19.0,31.3
2023-04-18T19:00,11.4,0.00,0.00,0.00,0.00,67,17.9,33.5
2023-04-18T20:00,11.1,0.00,0.00,0.00,0.00,84,18.7,33.8
2023-04-18T21:00,10.5,0.00,0.00,0.00,0.00,3,18.4,33.5
2023-04-18T22:00,9.9,0.00,0.00,0.00,0.00,8,18.1,32.8
2023-04-18T23:00,9.3,0.00,0.00,0.00,0.00,2,17.9,33.8
2023-04-19T00:00,8.9,0.00,0.00,0.00,0.00,0,18.4,33.5
2023-04-19T01:00,8.5,0.00,0.00,0.00,0.00,0,18.6,31.7
2023-04-19T02:00,8.0,0.00,0.00,0.00,0.00,2,16.5,28.8
2023-04-19T03:00,7.5,0.00,0.00,0.00,0.00,2,14.8,27.4
2023-04-19T04:00,7.2,0.00,0.00,0.00,0.00,3,15.7,28.1
2023-04-19T05:00,7.2,0.00,0.00,0.00,0.00,13,16.1,29.2
2023-04-19T06:00,8.0,0.00,0.00,0.00,0.00,6,17.2,31.7
2023-04-19T07:00,9.5,0.00,0.00,0.00,0.00,20,17.3,33.5
2023-04-19T08:00,11.0,0.00,0.00,0.00,0.00,19,17.9,36.0
2023-04-19T09:00,12.2,0.00,0.00,0.00,0.00,19,19.3,38.2
2023-04-19T10:00,13.1,0.00,0.00,0.00,0.00,4,17.1,40.7
2023-04-19T11:00,13.9,0.00,0.00,0.00,0.00,7,18.2,42.1
2023-04-19T12:00,14.2,0.00,0.00,0.00,0.00,9,20.6,42.8
2023-04-19T13:00,14.5,0.00,0.00,0.00,0.00,4,22.0,44.3
2023-04-19T14:00,14.5,0.00,0.00,0.00,0.00,0,23.1,46.1
2023-04-19T15:00,14.2,0.00,0.00,0.00,0.00,0,23.7,47.9
2023-04-19T16:00,13.7,0.00,0.00,0.00,0.00,0,22.6,46.8
2023-04-19T17:00,13.0,0.00,0.00,0.00,0.00,0,20.6,40.7
2023-04-19T18:00,11.9,0.00,0.00,0.00,0.00,0,19.2,36.4
2023-04-19T19:00,11.0,0.00,0.00,0.00,0.00,0,18.9,34.6
2023-04-19T20:00,10.0,0.00,0.00,0.00,0.00,0,18.5,33.5
2023-04-19T21:00,9.3,0.00,0.00,0.00,0.00,0,17.8,32.0
2023-04-19T22:00,8.5,0.00,0.00,0.00,0.00,0,18.5,31.0
2023-04-19T23:00,7.9,0.00,0.00,0.00,0.00,0,18.9,32.0
2023-04-20T00:00,7.4,0.00,0.00,0.00,0.00,0,18.7,33.8
2023-04-20T01:00,6.8,0.00,0.00,0.00,0.00,0,18.0,32.4
2023-04-20T02:00,6.2,0.00,0.00,0.00,0.00,0,17.1,29.5
2023-04-20T03:00,5.6,0.00,0.00,0.00,0.00,3,16.0,28.1
2023-04-20T04:00,5.1,0.00,0.00,0.00,0.00,5,14.6,27.0
2023-04-20T05:00,4.9,0.00,0.00,0.00,0.00,100,12.8,24.8
2023-04-20T06:00,5.8,0.00,0.00,0.00,0.00,100,14.9,29.9
2023-04-20T07:00,7.6,0.00,0.00,0.00,0.00,95,14.8,29.5
2023-04-20T08:00,7.8,0.20,0.20,0.00,0.00,100,20.3,40.3
2023-04-20T09:00,7.3,0.50,0.50,0.00,0.00,100,21.8,43.2
2023-04-20T10:00,7.6,0.30,0.30,0.00,0.00,100,17.6,37.8
2023-04-20T11:00,8.6,0.20,0.20,0.00,0.00,100,17.6,39.6
2023-04-20T12:00,8.9,0.30,0.30,0.00,0.00,100,18.7,42.5
2023-04-20T13:00,9.8,0.00,0.00,0.00,0.00,55,17.2,44.6
2023-04-20T14:00,10.6,0.00,0.00,0.00,0.00,80,16.2,47.2
2023-04-20T15:00,11.0,0.10,0.10,0.00,0.00,91,16.0,47.5
2023-04-20T16:00,11.1,0.20,0.20,0.00,0.00,91,15.9,44.6
2023-04-20T17:00,10.9,0.20,0.20,0.00,0.00,75,15.8,36.4
2023-04-20T18:00,10.4,0.10,0.10,0.00,0.00,51,16.3,32.8
2023-04-20T19:00,8.2,0.00,0.00,0.00,0.00,50,13.5,24.8
2023-04-20T20:00,7.4,0.00,0.00,0.00,0.00,5,10.6,18.7
2023-04-20T21:00,6.9,0.00,0.00,0.00,0.00,26,10.9,19.4
2023-04-20T22:00,6.7,0.00,0.00,0.00,0.00,48,16.3,21.2
2023-04-20T23:00,6.3,0.00,0.00,0.00,0.00,47,16.1,23.0
2023-04-21T00:00,6.2,0.00,0.00,0.00,0.00,13,11.5,20.9
2023-04-21T01:00,6.1,0.60,0.60,0.00,0.00,14,11.6,21.6
2023-04-21T02:00,6.0,0.40,0.40,0.00,0.00,56,11.4,22.3
2023-04-21T03:00,6.1,0.60,0.60,0.00,0.00,100,10.3,20.5
2023-04-21T04:00,6.4,0.10,0.10,0.00,0.00,100,10.7,19.8
2023-04-21T05:00,6.6,0.00,0.00,0.00,0.00,64,11.0,22.7
2023-04-21T06:00,7.0,0.00,0.00,0.00,0.00,79,12.3,25.2
2023-04-21T07:00,7.6,0.00,0.00,0.00,0.00,58,17.2,33.5
2023-04-21T08:00,8.9,0.10,0.10,0.00,0.00,61,18.6,35.3
2023-04-21T09:00,10.4,0.10,0.10,0.00,0.00,66,18.8,38.5
2023-04-21T10:00,11.4,0.00,0.00,0.00,0.00,62,14.4,37.1
2023-04-21T11:00,12.4,0.10,0.10,0.00,0.00,32,15.5,38.5
2023-04-21T12:00,13.6,0.00,0.00,0.00,0.00,45,16.3,37.1
2023-04-21T13:00,14.9,0.00,0.00,0.00,0.00,52,16.5,37.8
2023-04-21T14:00,15.6,0.00,0.00,0.00,0.00,31,14.6,33.1
2023-04-21T15:00,15.7,0.00,0.00,0.00,0.00,27,14.6,28.8
2023-04-21T16:00,15.5,0.00,0.00,0.00,0.00,34,13.1,22.7
2023-04-21T17:00,14.7,0.00,0.00,0.00,0.00,48,11.6,14.4
2023-04-21T18:00,13.2,0.10,0.10,0.00,0.00,84,11.3,10.4
2023-04-21T19:00,10.2,0.40,0.40,0.00,0.00,100,9.8,20.9
2023-04-21T20:00,9.2,0.20,0.20,0.00,0.00,56,5.0,9.0
2023-04-21T21:00,8.2,0.00,0.00,0.00,0.00,18,6.4,9.4
2023-04-21T22:00,6.9,0.00,0.00,0.00,0.00,0,6.3,9.4
2023-04-21T23:00,6.0,0.00,0.00,0.00,0.00,2,5.2,11.9
2023-04-22T00:00,5.4,0.00,0.00,0.00,0.00,51,8.0,13.3
2023-04-22T01:00,5.1,0.00,0.00,0.00,0.00,92,6.2,14.8
2023-04-22T02:00,5.2,0.00,0.00,0.00,0.00,60,3.3,14.8
2023-04-22T03:00,4.9,0.00,0.00,0.00,0.00,66,3.8,12.2
2023-04-22T04:00,4.4,0.00,0.00,0.00,0.00,100,4.2,9.7
2023-04-22T05:00,3.9,0.00,0.00,0.00,0.00,100,4.2,7.9
2023-04-22T06:00,5.3,0.00,0.00,0.00,0.00,100,4.7,12.2
2023-04-22T07:00,6.8,0.00,0.00,0.00,0.00,100,4.1,12.6
2023-04-22T08:00,8.7,0.00,0.00,0.00,0.00,100,4.6,14.8
2023-04-22T09:00,9.6,1.20,1.20,0.00,0.00,100,3.9,29.5
2023-04-22T10:00,9.6,2.70,2.70,0.00,0.00,100,6.4,12.2
2023-04-22T11:00,9.4,2.60,2.60,0.00,0.00,100,5.4,15.5
2023-04-22T12:00,9.3,0.30,0.30,0.00,0.00,100,5.2,14.4
2023-04-22T13:00,9.5,0.00,0.00,0.00,0.00,100,2.9,11.9
2023-04-22T14:00,9.8,0.00,0.00,0.00,0.00,100,2.9,13.7
2023-04-22T15:00,10.0,0.00,0.00,0.00,0.00,100,8.4,15.8
2023-04-22T16:00,10.9,0.00,0.00,0.00,0.00,100,10.5,22.3
2023-04-22T17:00,11.5,0.00,0.00,0.00,0.00,100,8.7,19.4
2023-04-22T18:00,11.4,0.00,0.00,0.00,0.00,31,5.2,5.8
2023-04-22T19:00,9.7,0.00,0.00,0.00,0.00,26,9.0,15.8
2023-04-22T20:00,8.8,0.00,0.00,0.00,0.00,25,11.4,20.5
2023-04-22T21:00,8.5,0.00,0.00,0.00,0.00,26,12.1,21.6
2023-04-22T22:00,8.3,0.00,0.00,0.00,0.00,32,11.1,22.3
2023-04-22T23:00,8.5,0.00,0.00,0.00,0.00,53,11.4,25.2
2023-04-23T00:00,8.8,0.00,0.00,0.00,0.00,62,13.7,27.7
2023-04-23T01:00,9.4,0.00,0.00,0.00,0.00,45,14.8,28.8
2023-04-23T02:00,9.3,0.00,0.00,0.00,0.00,36,15.1,27.4
2023-04-23T03:00,8.9,0.00,0.00,0.00,0.00,19,14.8,27.0
2023-04-23T04:00,8.6,0.00,0.00,0.00,0.00,8,15.0,27.0
2023-04-23T05:00,8.3,0.00,0.00,0.00,0.00,9,16.0,28.8
2023-04-23T06:00,8.9,0.00,0.00,0.00,0.00,44,17.1,32.4
2023-04-23T07:00,10.4,0.00,0.00,0.00,0.00,51,16.6,33.1
2023-04-23T08:00,11.8,0.00,0.00,0.00,0.00,92,23.9,38.9
2023-04-23T09:00,12.7,0.00,0.00,0.00,0.00,100,26.0,49.0
2023-04-23T10:00,13.2,0.00,0.00,0.00,0.00,100,19.7,51.8
2023-04-23T11:00,14.1,0.10,0.10,0.00,0.00,100,17.7,56.5
2023-04-23T12:00,14.3,0.40,0.40,0.00,0.00,100,17.5,57.2
2023-04-23T13:00,13.5,1.20,1.20,0.00,0.00,100,18.1,45.4
2023-04-23T14:00,13.6,0.60,0.60,0.00,0.00,100,20.9,42.8
2023-04-23T15:00,13.5,0.20,0.20,0.00,0.00,100,21.1,36.0
2023-04-23T16:00,14.2,0.20,0.20,0.00,0.00,100,20.0,28.8
2023-04-23T17:00,12.9,2.80,2.80,0.00,0.00,100,16.7,26.3
2023-04-23T18:00,11.3,0.20,0.20,0.00,0.00,100,23.8,47.2
2023-04-23T19:00,10.1,0.20,0.20,0.00,0.00,100,25.6,49.0
2023-04-23T20:00,9.6,0.00,0.00,0.00,0.00,100,21.7,41.0
2023-04-23T21:00,9.2,0.00,0.00,0.00,0.00,33,19.6,35.3
2023-04-23T22:00,8.9,0.00,0.00,0.00,0.00,35,19.3,36.0
2023-04-23T23:00,8.7,0.00,0.00,0.00,0.00,20,20.4,38.5
2023-04-24T00:00,8.2,0.30,0.30,0.00,0.00,66,20.1,40.7
2023-04-24T01:00,7.8,0.70,0.70,0.00,0.00,100,19.2,39.6
2023-04-24T02:00,7.8,0.90,0.90,0.00,0.00,100,18.7,38.9
